application_id,citizen_id,scheme_id,application_date,declared_income,declared_land_area,document_count,application_status,previous_application,duplicate_identity_flag,income_mismatch_flag,land_mismatch_flag,multiple_scheme_flag,fraud_label,income_deviation_pct,land_deviation_pct,application_frequency,days_since_previous_application,scheme_claim_count,benefit_overlap_count,document_completeness,citizen_data_consistency,application_consistency_score,suspicious_pattern_score
APP10870,CIT10062,SCH002,2026-02-17,13952,5.3,5,Approved,True,0,0,0,1,0,3.6,6.43,3,216,3,3,1.0,93.91,99.14,22
APP10871,CIT10133,SCH006,2026-02-17,225650,0.0,5,Approved,True,0,0,0,1,0,1.26,0.0,2,397,2,2,1.0,99.36,100.0,0
APP10872,CIT10137,SCH009,2026-02-18,69584,3.79,3,Under Review,True,0,0,0,1,1,3.38,2.57,5,3,3,2,1.0,98.81,67.12,38
APP10873,CIT10028,SCH005,2026-02-18,32994,0.0,4,Approved,True,0,0,0,1,0,0.53,0.0,2,252,2,2,1.0,98.1,100.0,0
APP10874,CIT10211,SCH004,2026-02-19,209469,0.0,4,Under Review,True,0,0,0,1,1,1.34,0.0,4,53,6,6,1.0,99.91,97.07,20
APP10875,CIT10476,SCH005,2026-02-19,80191,7.3,3,Submitted,True,0,0,0,1,1,6.32,2.1,6,1,4,3,0.75,96.63,53.55,41
APP10876,CIT10475,SCH009,2026-02-20,177730,0.0,2,Submitted,True,1,0,0,1,1,1.81,0.0,6,1,2,2,0.67,97.31,47.9,24
APP10877,CIT10205,SCH012,2026-02-20,44278,1.19,4,Under Review,False,0,0,0,0,0,0.09,0.0,1,-1,1,1,1.0,100.0,99.71,3
APP10878,CIT10253,SCH007,2026-02-20,38697,0.0,3,Under Review,True,0,0,0,1,0,1.89,0.0,2,141,2,2,0.75,100.0,85.49,0
APP10879,CIT10038,SCH008,2026-02-21,28196,1.84,2,Submitted,True,0,1,0,1,1,52.05,1.66,2,384,2,2,0.5,74.06,69.92,43
APP10880,CIT10043,SCH004,2026-02-21,87014,0.0,4,Under Review,False,0,0,0,0,0,2.6,0.0,1,-1,1,1,1.0,98.17,98.98,6
APP10881,CIT10117,SCH011,2026-02-22,72618,1.25,3,Under Review,True,0,0,0,1,0,3.16,3.1,4,312,3,2,0.75,95.95,85.05,17
APP10882,CIT10405,SCH008,2026-02-22,60370,2.21,3,Submitted,True,0,0,0,1,0,0.08,0.91,3,102,2,2,0.75,97.69,84.56,3
APP10883,CIT10475,SCH006,2026-02-23,173497,0.0,4,Submitted,True,0,0,0,1,0,0.62,0.0,4,3,3,3,1.0,100.0,69.3,39
APP10884,CIT10190,SCH005,2026-02-23,67791,0.0,3,Approved,True,0,0,0,1,0,2.91,0.0,3,105,3,2,0.75,98.08,84.47,15
APP10885,CIT10046,SCH012,2026-02-24,20573,0.0,5,Under Review,False,0,0,0,0,0,1.62,0.0,1,-1,1,1,1.0,98.29,100.0,2
APP10886,CIT10454,SCH007,2026-02-24,124051,0.0,5,Submitted,True,0,0,0,1,0,2.9,0.0,2,341,2,2,1.0,99.67,100.0,2
APP10887,CIT10166,SCH006,2026-02-25,74487,2.11,3,Approved,True,0,0,0,1,0,3.05,0.0,3,195,3,3,1.0,96.79,99.48,12
APP10888,CIT10305,SCH003,2026-02-25,12106,0.0,5,Under Review,True,0,0,0,1,0,0.88,0.0,2,96,2,2,1.0,99.01,99.19,9
APP10889,CIT10203,SCH005,2026-02-26,63746,0.47,3,Submitted,True,0,0,0,1,0,3.77,0.0,4,50,4,4,0.75,96.97,85.96,11
APP10890,CIT10495,SCH009,2026-02-26,98880,0.13,4,Approved,True,0,0,0,1,0,9.59,0.0,3,236,3,3,1.0,95.82,98.45,20
APP10891,CIT10233,SCH007,2026-02-27,31653,10.44,4,Approved,False,0,0,0,0,0,2.91,1.04,1,-1,1,1,1.0,98.08,98.08,0
APP10892,CIT10245,SCH012,2026-02-27,109186,9.73,5,Approved,True,0,0,0,1,0,0.76,2.01,4,52,4,4,1.0,97.44,100.0,14
APP10893,CIT10209,SCH004,2026-02-28,36723,4.27,5,Approved,False,0,0,0,0,0,1.14,2.06,1,-1,1,1,1.0,98.89,97.71,3
APP10894,CIT10248,SCH007,2026-02-28,114602,0.19,4,Submitted,False,0,0,0,0,0,3.28,5.0,1,-1,1,1,1.0,97.9,97.01,6
APP10895,CIT10295,SCH005,2026-03-01,339747,3.18,2,Under Review,True,1,0,0,1,1,4.63,2.91,4,1,4,3,0.5,96.19,37.57,60
APP10896,CIT10327,SCH011,2026-03-01,18302,0.0,4,Under Review,False,0,0,0,0,0,1.36,0.0,1,-1,1,0,1.0,98.71,99.49,0
APP10897,CIT10383,SCH002,2026-03-01,12446,0.7,3,Approved,True,0,0,0,1,0,2.39,1.45,3,43,2,2,0.75,96.77,87.69,0
APP10898,CIT10158,SCH006,2026-03-02,36195,0.0,5,Submitted,True,0,0,0,1,0,3.91,0.0,6,63,6,5,1.0,97.17,98.0,14
APP10899,CIT10405,SCH007,2026-03-02,62668,2.19,5,Approved,True,0,0,0,1,0,3.72,0.0,4,8,2,2,1.0,99.94,100.0,6
APP10900,CIT10001,SCH008,2026-03-03,56069,0.0,4,Submitted,True,0,0,0,1,0,2.14,0.0,2,50,2,2,1.0,99.78,97.13,1
APP10901,CIT10217,SCH006,2026-03-03,23668,3.15,5,Under Review,False,0,0,0,0,0,0.68,0.96,1,-1,1,1,1.0,100.0,100.0,0
APP10902,CIT10416,SCH008,2026-03-04,59279,2.4,3,Submitted,True,0,0,0,1,0,3.5,1.64,3,26,3,3,0.75,98.63,84.44,9
APP10903,CIT10249,SCH007,2026-03-04,50457,0.37,4,Approved,True,0,0,0,1,0,1.3,2.78,2,244,2,2,1.0,97.34,100.0,4
APP10904,CIT10392,SCH002,2026-03-05,22639,1.55,2,Rejected,True,0,1,0,1,1,60.53,1.31,3,60,3,3,0.5,73.15,70.88,63
APP10905,CIT10069,SCH006,2026-03-05,46891,1.52,4,Approved,True,0,0,0,1,0,2.75,1.33,5,50,5,4,1.0,99.14,97.26,17
APP10906,CIT10030,SCH009,2026-03-06,41507,2.54,5,Under Review,True,0,0,0,1,0,2.78,3.05,3,107,3,3,1.0,98.27,100.0,15
APP10907,CIT10115,SCH012,2026-03-06,19381,0.31,4,Approved,True,0,0,0,1,0,2.86,3.33,4,249,4,4,1.0,98.82,98.95,18
APP10908,CIT10008,SCH006,2026-03-07,191249,2.84,3,Under Review,True,0,0,0,1,0,5.0,16.39,5,70,4,3,1.0,90.55,100.0,22
APP10909,CIT10369,SCH004,2026-03-07,78537,0.0,4,Under Review,False,0,0,0,0,0,1.61,0.0,1,-1,1,1,1.0,100.0,100.0,0
APP10910,CIT10275,SCH007,2026-03-08,61566,1.67,4,Under Review,True,0,0,0,1,0,1.86,1.83,5,99,4,4,1.0,97.1,99.85,17
APP10911,CIT10492,SCH003,2026-03-08,196811,0.3,4,Submitted,True,0,0,0,1,0,3.24,30.0,2,169,2,2,1.0,86.56,100.0,9
APP10912,CIT10315,SCH005,2026-03-09,21809,0.28,4,Under Review,True,0,0,0,0,0,3.74,0.0,2,304,2,1,1.0,99.3,100.0,6
APP10913,CIT10439,SCH001,2026-03-09,11537,2.94,4,Under Review,True,0,0,0,1,0,3.86,1.38,3,325,3,3,1.0,95.74,97.4,20
APP10914,CIT10414,SCH010,2026-03-10,71601,0.2,3,Approved,False,0,0,0,0,0,0.05,0.0,1,-1,1,0,1.0,99.07,99.69,2
APP10915,CIT10335,SCH003,2026-03-10,32394,1.02,5,Approved,True,0,0,0,1,0,8.67,0.99,4,200,4,3,1.0,96.56,100.0,20
APP10916,CIT10036,SCH008,2026-03-11,89887,0.52,4,Approved,True,0,0,0,1,0,3.4,1.96,4,167,4,3,1.0,96.11,100.0,19
APP10917,CIT10311,SCH009,2026-03-11,87186,0.53,4,Submitted,False,0,0,0,0,0,3.53,1.85,1,-1,1,1,1.0,97.98,99.89,1
APP10918,CIT10044,SCH009,2026-03-11,64725,0.98,4,Under Review,True,0,1,0,1,1,49.79,3.92,2,357,2,2,1.0,74.62,97.66,18
APP10919,CIT10155,SCH010,2026-03-12,32757,5.74,3,Approved,True,0,0,0,0,0,10.79,2.05,2,258,2,1,1.0,95.9,97.66,6
APP10920,CIT10077,SCH002,2026-03-12,100166,0.17,4,Under Review,False,0,0,0,0,0,1.28,0.0,1,-1,1,1,1.0,100.0,97.72,4
APP10921,CIT10078,SCH004,2026-03-13,111280,2.36,4,Submitted,True,0,0,0,1,0,1.16,1.26,4,113,3,3,1.0,98.03,97.74,18
APP10922,CIT10101,SCH005,2026-03-13,12238,0.0,3,Under Review,False,0,0,0,0,0,1.98,0.0,1,-1,1,1,0.75,97.66,85.7,0
APP10923,CIT10438,SCH003,2026-03-14,11538,0.0,5,Under Review,False,0,0,0,0,0,3.85,0.0,1,-1,1,1,1.0,98.71,99.82,4
APP10924,CIT10432,SCH011,2026-03-14,130452,0.61,4,Under Review,True,0,0,0,1,0,15.48,1.61,4,75,4,2,1.0,90.84,97.11,27
APP10925,CIT10030,SCH001,2026-03-15,41179,2.63,4,Approved,True,0,0,0,1,0,3.55,0.38,4,9,3,3,1.0,99.81,100.0,22
APP10926,CIT10039,SCH006,2026-03-15,43312,0.2,3,Submitted,False,0,0,0,0,0,3.65,0.0,1,-1,1,1,1.0,96.55,100.0,7
APP10927,CIT10239,SCH010,2026-03-16,19320,1.31,5,Submitted,True,0,0,0,1,0,3.32,28.43,4,33,3,1,1.0,84.97,99.13,25
APP10928,CIT10013,SCH002,2026-03-16,97450,0.0,2,Under Review,True,1,0,0,1,1,6.47,0.0,4,1,4,3,0.5,96.28,37.7,65
APP10929,CIT10122,SCH009,2026-03-17,117610,1.35,4,Submitted,True,0,0,0,1,0,0.73,0.75,7,75,6,6,1.0,99.89,100.0,19
APP10930,CIT10144,SCH001,2026-03-17,28075,2.17,3,Under Review,True,0,0,0,1,0,2.32,2.36,2,87,2,2,0.75,99.74,83.92,0
APP10931,CIT10172,SCH011,2026-03-18,219020,0.0,4,Submitted,True,0,0,0,1,0,0.19,0.0,8,101,6,5,1.0,100.0,100.0,14
APP10932,CIT10455,SCH009,2026-03-18,28218,2.04,4,Under Review,False,0,0,0,0,0,3.16,0.97,1,-1,1,1,1.0,97.26,100.0,3
APP10933,CIT10368,SCH007,2026-03-19,41472,1.22,4,Under Review,False,0,0,0,0,0,1.69,1.61,1,-1,1,1,1.0,96.93,98.6,0
APP10934,CIT10247,SCH011,2026-03-19,14810,0.0,4,Submitted,True,0,0,0,1,0,0.97,0.0,4,239,4,3,1.0,98.24,100.0,17
APP10935,CIT10247,SCH010,2026-03-20,14484,0.0,5,Submitted,True,1,0,0,1,0,1.25,0.0,5,1,5,3,1.0,98.96,71.53,33
APP10936,CIT10411,SCH002,2026-03-20,54260,0.29,5,Under Review,True,0,0,0,1,0,0.81,29.0,2,56,2,2,1.0,85.45,99.9,16
APP10937,CIT10045,SCH006,2026-03-20,11959,10.64,4,Approved,True,0,0,1,1,1,0.34,150.94,2,309,2,2,1.0,53.57,100.0,29
APP10938,CIT10253,SCH008,2026-03-21,37761,0.0,4,Approved,True,0,0,0,1,1,0.57,0.0,3,29,5,5,1.0,98.9,100.0,14
APP10939,CIT10375,SCH002,2026-03-21,247044,0.0,5,Approved,False,0,0,0,0,0,0.95,0.0,1,-1,1,1,1.0,99.85,99.82,0
APP10940,CIT10291,SCH005,2026-03-22,20205,2.79,4,Under Review,True,0,0,0,1,0,2.13,2.2,2,428,2,2,1.0,96.14,100.0,0
APP10941,CIT10207,SCH012,2026-03-22,127604,0.0,3,Submitted,True,0,0,0,1,0,1.19,0.0,4,112,4,4,0.75,100.0,83.44,20
APP10942,CIT10412,SCH011,2026-03-23,264007,0.54,4,Under Review,True,0,0,1,1,0,2.25,38.46,7,64,6,5,1.0,81.58,100.0,22
APP10943,CIT10483,SCH006,2026-03-23,38185,0.0,5,Under Review,True,0,0,0,1,0,3.77,0.0,7,36,5,4,1.0,97.32,100.0,22
APP10944,CIT10007,SCH003,2026-03-24,193271,0.0,4,Approved,True,0,0,0,1,0,1.63,0.0,2,317,2,2,1.0,100.0,98.74,0
APP10945,CIT10446,SCH012,2026-03-24,127255,0.13,4,Submitted,True,0,0,0,1,0,2.67,13.0,4,82,3,3,1.0,93.44,98.53,21
APP10946,CIT10242,SCH002,2026-03-25,52121,0.68,5,Under Review,True,0,0,0,1,0,1.31,1.49,4,112,2,2,1.0,96.76,100.0,6
APP10947,CIT10110,SCH011,2026-03-25,89775,1.61,4,Approved,True,0,0,0,1,0,0.76,1.26,3,108,3,2,1.0,97.15,97.08,12
APP10948,CIT10114,SCH006,2026-03-26,78090,4.41,5,Submitted,True,0,0,0,1,0,1.52,1.56,2,117,2,2,1.0,97.66,99.5,4
APP10949,CIT10307,SCH003,2026-03-26,284816,4.6,4,Submitted,True,0,0,0,1,0,0.95,2.91,5,43,3,3,1.0,99.57,98.33,18
APP10950,CIT10302,SCH002,2026-03-27,21335,0.0,4,Submitted,True,0,0,0,1,0,2.33,0.0,3,175,3,3,1.0,97.99,100.0,12
APP10951,CIT10276,SCH001,2026-03-27,64435,0.0,4,Submitted,True,0,0,0,1,0,3.2,0.0,5,66,4,2,1.0,97.28,97.13,16
APP10952,CIT10096,SCH008,2026-03-28,177426,0.0,4,Approved,True,0,0,0,1,0,2.93,0.0,3,285,3,2,1.0,98.14,99.45,20
APP10953,CIT10294,SCH001,2026-03-28,38942,7.9,4,Approved,True,0,0,0,1,0,2.12,2.73,2,369,2,2,1.0,99.79,100.0,0
APP10954,CIT10189,SCH012,2026-03-29,12054,0.29,3,Under Review,True,1,0,0,1,1,0.45,3.33,5,0,4,4,0.75,98.0,53.12,34
APP10955,CIT10360,SCH005,2026-03-29,103562,0.63,5,Under Review,True,0,0,0,1,0,2.1,1.61,3,348,3,3,1.0,96.34,100.0,16
APP10956,CIT10288,SCH011,2026-03-29,52973,1.89,3,Submitted,True,0,0,0,1,0,0.42,1.56,3,199,3,2,0.75,98.08,85.31,16
APP10957,CIT10154,SCH006,2026-03-30,55015,3.56,5,Approved,True,0,0,0,0,0,3.63,2.2,2,425,1,1,1.0,97.57,100.0,5
APP10958,CIT10058,SCH011,2026-03-30,54828,1.47,3,Under Review,True,0,0,0,1,0,3.56,1.38,3,90,3,1,0.75,96.5,87.85,15
APP10959,CIT10423,SCH012,2026-03-31,12403,0.0,4,Submitted,False,0,0,0,0,0,3.36,0.0,1,-1,1,1,1.0,98.95,99.35,0
APP10960,CIT10404,SCH012,2026-03-31,127254,0.21,3,Under Review,True,0,0,0,1,0,1.38,4.55,3,196,3,3,0.75,96.82,87.55,15
APP10961,CIT10338,SCH003,2026-04-01,169111,0.0,3,Approved,True,0,0,0,1,0,1.77,0.0,5,70,4,3,0.75,97.85,85.28,15
APP10962,CIT10050,SCH007,2026-04-01,12254,0.0,4,Submitted,True,0,0,0,1,0,2.12,0.0,4,248,4,4,1.0,99.56,97.85,11
APP10963,CIT10207,SCH002,2026-04-02,133555,0.0,4,Under Review,True,0,0,0,1,0,3.42,0.0,5,11,4,4,1.0,98.52,100.0,24
APP10964,CIT10052,SCH007,2026-04-02,12428,0.0,4,Under Review,True,0,0,0,1,0,3.57,0.0,2,229,2,2,1.0,97.36,100.0,3
APP10965,CIT10342,SCH002,2026-04-03,28848,0.23,5,Under Review,True,0,0,0,1,0,3.2,23.0,4,147,4,3,1.0,89.98,99.72,18
APP10966,CIT10371,SCH005,2026-04-03,206202,0.0,4,Approved,True,0,0,0,1,0,0.03,0.0,3,271,3,3,1.0,100.0,100.0,28
APP10967,CIT10150,SCH007,2026-04-04,12071,1.01,4,Submitted,False,0,0,0,0,0,0.59,0.98,1,-1,1,1,1.0,99.48,99.25,0
APP10968,CIT10053,SCH011,2026-04-04,117213,1.81,5,Submitted,True,0,0,0,0,0,2.78,0.56,3,208,2,1,1.0,100.0,98.63,0
APP10969,CIT10213,SCH011,2026-04-05,18548,0.0,5,Under Review,True,0,0,0,1,0,3.79,0.0,3,114,3,2,1.0,97.77,100.0,20
APP10970,CIT10066,SCH003,2026-04-05,114338,0.0,5,Approved,True,0,0,0,0,0,1.9,0.0,2,372,2,1,1.0,98.98,99.66,0
APP10971,CIT10232,SCH011,2026-04-06,38084,2.58,4,Under Review,True,0,0,0,0,0,2.99,2.38,2,405,2,1,1.0,98.47,97.48,3
APP10972,CIT10373,SCH004,2026-04-06,85796,3.31,3,Approved,True,0,0,0,1,0,0.63,1.22,3,193,3,3,0.75,98.68,82.51,17
APP10973,CIT10299,SCH001,2026-04-07,17017,3.9,2,Under Review,True,0,0,1,1,1,3.96,390.0,2,131,2,2,0.5,52.53,71.92,61
APP10974,CIT10338,SCH003,2026-04-07,179027,0.0,4,Approved,True,0,0,0,1,0,3.99,0.0,6,6,4,3,1.0,97.86,100.0,18
APP10975,CIT10151,SCH009,2026-04-07,64112,1.49,4,Under Review,True,0,0,0,1,0,0.92,1.97,5,61,5,5,1.0,100.0,100.0,17
APP10976,CIT10205,SCH010,2026-04-08,44625,1.17,4,Approved,True,0,0,0,0,0,0.87,1.68,2,47,2,1,1.0,100.0,100.0,0
APP10977,CIT10320,SCH005,2026-04-08,86542,5.08,4,Under Review,True,0,0,0,1,0,0.3,2.87,2,289,2,2,1.0,97.22,98.12,1
APP10978,CIT10255,SCH008,2026-04-09,108641,0.0,4,Submitted,False,0,0,0,0,0,2.95,0.0,1,-1,1,1,1.0,97.89,100.0,0
APP10979,CIT10489,SCH002,2026-04-09,60329,0.0,4,Under Review,False,0,0,0,0,0,0.66,0.0,1,-1,1,1,1.0,100.0,97.47,0
APP10980,CIT10137,SCH003,2026-04-10,72872,3.87,4,Submitted,True,0,0,0,1,0,1.18,0.51,4,51,4,3,1.0,98.31,98.72,11
APP10981,CIT10369,SCH007,2026-04-10,78409,0.0,4,Submitted,True,0,0,0,1,0,1.77,0.0,2,34,2,2,1.0,99.29,100.0,2
APP10982,CIT10135,SCH010,2026-04-11,34785,6.8,5,Approved,True,0,0,0,0,0,1.64,2.02,4,250,2,1,1.0,97.67,100.0,0
APP10983,CIT10425,SCH004,2026-04-11,57210,0.0,5,Submitted,False,0,0,0,0,0,1.99,0.0,1,-1,1,1,1.0,98.85,98.07,4
APP10984,CIT10054,SCH009,2026-04-12,104708,2.31,4,Under Review,False,0,0,0,0,0,2.16,0.43,1,-1,1,1,1.0,98.6,100.0,0
APP10985,CIT10065,SCH007,2026-04-12,21305,0.0,4,Approved,True,0,0,0,1,0,2.79,0.0,4,118,3,2,1.0,99.74,98.82,16
APP10986,CIT10002,SCH011,2026-04-13,39395,0.0,3,Under Review,True,0,0,0,0,0,0.16,0.0,2,351,2,1,0.75,100.0,85.47,0
APP10987,CIT10132,SCH012,2026-04-13,34327,0.0,4,Submitted,True,0,0,0,1,0,3.89,0.0,4,100,3,3,1.0,98.28,100.0,13
APP10988,CIT10334,SCH001,2026-04-14,26066,0.0,5,Under Review,True,0,0,0,1,0,2.67,0.0,3,113,2,2,1.0,97.89,100.0,7
APP10989,CIT10032,SCH004,2026-04-14,131683,0.0,4,Submitted,True,0,0,0,1,0,1.72,0.0,2,339,2,2,1.0,98.66,99.54,2
APP10990,CIT10356,SCH010,2026-04-15,116290,0.0,4,Approved,True,0,0,0,0,0,3.26,0.0,2,169,2,1,1.0,98.32,100.0,2
APP10991,CIT10386,SCH011,2026-04-15,67631,0.29,5,Under Review,True,0,0,0,0,0,3.03,0.0,2,418,2,1,1.0,100.0,100.0,0
APP10992,CIT10360,SCH006,2026-04-16,99427,0.64,5,Under Review,True,0,0,0,1,0,1.98,3.23,4,18,4,4,1.0,98.57,99.71,20
APP10993,CIT10498,SCH006,2026-04-16,95993,0.4,3,Approved,True,0,0,0,1,0,2.03,0.0,3,221,2,2,1.0,98.11,100.0,0
APP10994,CIT10243,SCH010,2026-04-17,41353,0.72,5,Under Review,True,0,0,0,1,0,1.61,1.37,3,317,3,1,1.0,98.08,98.98,13
APP10995,CIT10192,SCH006,2026-04-17,71735,2.65,5,Under Review,True,0,0,0,1,0,0.85,0.76,4,85,3,3,1.0,98.2,100.0,15
APP10996,CIT10142,SCH005,2026-04-17,89519,5.74,3,Under Review,True,0,0,1,1,1,0.63,574.0,5,128,4,4,0.75,54.04,82.42,49
APP10997,CIT10148,SCH003,2026-04-18,30016,0.0,3,Under Review,True,0,1,0,1,1,66.81,0.0,5,158,5,3,0.75,67.99,83.97,38
APP10998,CIT10089,SCH002,2026-04-18,28979,0.08,4,Under Review,False,0,0,0,0,0,1.84,0.0,1,-1,1,1,1.0,97.34,99.34,0
APP10999,CIT10490,SCH003,2026-04-19,11578,1.94,3,Submitted,True,0,0,0,1,0,3.52,2.02,2,282,2,2,0.75,98.87,87.22,6
APP11000,CIT10049,SCH009,2026-04-19,22300,0.51,4,Submitted,False,0,0,0,0,0,0.95,16.39,1,-1,1,1,1.0,92.6,100.0,8
APP11001,CIT10136,SCH003,2026-04-20,132114,0.0,4,Submitted,False,0,0,0,0,0,3.4,0.0,1,-1,1,1,1.0,100.0,98.7,1
APP11002,CIT10476,SCH003,2026-04-20,84666,7.25,5,Submitted,True,0,0,0,1,0,1.09,1.4,5,60,5,4,1.0,97.67,97.21,15
APP11003,CIT10191,SCH001,2026-04-21,68593,0.0,4,Submitted,True,0,0,0,1,0,2.95,0.0,3,161,3,2,1.0,100.0,98.16,19
APP11004,CIT10430,SCH002,2026-04-21,5000,0.0,2,Submitted,True,0,1,0,1,1,58.33,0.0,3,97,2,2,0.5,75.01,72.49,44
APP11005,CIT10149,SCH011,2026-04-22,12448,0.2,4,Under Review,True,0,0,0,1,0,3.73,20.0,6,87,5,4,1.0,90.93,100.0,21
APP11006,CIT10087,SCH012,2026-04-22,130105,0.0,4,Approved,True,0,0,0,1,0,1.74,0.0,4,157,4,4,1.0,98.94,100.0,23
APP11007,CIT10416,SCH003,2026-04-23,58001,2.41,4,Approved,True,0,0,0,1,0,1.27,1.23,4,50,4,4,1.0,98.21,98.95,19
APP11008,CIT10008,SCH002,2026-04-23,208882,2.45,5,Under Review,True,0,0,0,1,0,3.76,0.41,6,47,5,4,1.0,98.58,98.87,16
APP11009,CIT10223,SCH008,2026-04-24,32993,0.85,5,Under Review,True,0,0,0,1,0,2.26,1.16,3,87,3,3,1.0,99.91,99.17,17
APP11010,CIT10357,SCH006,2026-04-24,51632,3.35,3,Submitted,True,0,0,0,1,0,15.09,0.3,4,71,4,3,1.0,92.18,100.0,22
APP11011,CIT10016,SCH007,2026-04-25,119701,0.21,2,Submitted,True,1,0,0,1,1,4.43,5.0,4,1,2,2,0.5,97.02,38.87,50
APP11012,CIT10296,SCH001,2026-04-25,44443,0.0,5,Approved,True,0,0,0,0,0,2.5,0.0,2,304,2,1,1.0,97.02,100.0,3
APP11013,CIT10106,SCH006,2026-04-26,55100,0.0,5,Approved,True,0,0,0,1,0,1.4,0.0,5,347,4,4,1.0,99.07,100.0,16
APP11014,CIT10283,SCH002,2026-04-26,46292,0.0,4,Approved,False,0,0,0,0,0,1.4,0.0,1,-1,1,1,1.0,100.0,99.17,7
APP11015,CIT10104,SCH006,2026-04-26,59811,2.17,5,Submitted,True,0,0,0,0,0,0.41,2.84,2,209,2,1,1.0,98.46,100.0,5
APP11016,CIT10361,SCH003,2026-04-27,51057,4.98,4,Approved,True,0,0,0,1,0,2.18,2.35,3,208,2,2,1.0,97.57,100.0,2
APP11017,CIT10146,SCH007,2026-04-27,20486,0.0,4,Submitted,True,0,0,0,1,0,2.58,0.0,2,284,2,2,1.0,99.28,100.0,0
APP11018,CIT10035,SCH003,2026-04-28,55692,4.61,4,Under Review,True,0,0,0,1,0,3.91,1.71,2,361,2,2,1.0,98.88,100.0,10
APP11019,CIT10113,SCH009,2026-04-28,20835,0.17,5,Under Review,True,0,0,0,1,0,1.94,0.0,7,94,5,4,1.0,97.21,100.0,13
APP11020,CIT10308,SCH003,2026-04-29,24735,0.2,4,Approved,True,0,0,0,1,0,0.38,0.0,3,315,3,3,1.0,100.0,97.23,9
APP11021,CIT10399,SCH007,2026-04-29,37339,0.0,4,Under Review,True,0,0,0,1,0,1.77,0.0,3,341,3,3,1.0,99.1,100.0,14
APP11022,CIT10447,SCH012,2026-04-30,80888,6.72,4,Approved,True,0,0,0,1,0,9.97,1.05,3,140,3,2,1.0,94.68,98.39,19
APP11023,CIT10053,SCH004,2026-04-30,114112,2.12,5,Under Review,True,0,0,0,1,0,0.06,17.78,4,26,3,2,1.0,92.88,100.0,22
APP11024,CIT10347,SCH008,2026-05-01,50970,1.21,5,Approved,True,0,0,0,1,0,2.24,2.54,2,304,2,2,1.0,99.84,100.0,2
APP11025,CIT10081,SCH002,2026-05-01,109062,0.0,3,Under Review,False,0,0,0,0,0,0.18,0.0,1,-1,1,1,0.75,100.0,83.6,0
APP11026,CIT10104,SCH008,2026-05-02,58114,2.11,4,Under Review,True,0,0,0,1,0,3.24,0.0,3,6,3,2,1.0,97.85,100.0,16
APP11027,CIT10322,SCH009,2026-05-02,25525,0.09,4,Approved,False,0,0,0,0,0,1.49,0.0,1,-1,1,1,1.0,98.17,97.16,3
APP11028,CIT10369,SCH008,2026-05-03,74485,0.0,2,Under Review,True,1,0,0,1,1,6.68,0.0,5,0,3,3,0.5,96.88,40.1,64
APP11029,CIT10242,SCH006,2026-05-03,52628,0.67,5,Submitted,True,0,0,0,1,0,0.35,0.0,5,39,3,3,1.0,100.0,100.0,18
APP11030,CIT10031,SCH010,2026-05-04,64351,5.09,5,Under Review,True,0,0,0,1,0,2.63,2.83,6,110,4,3,1.0,96.67,100.0,16
APP11031,CIT10317,SCH001,2026-05-04,12267,0.45,5,Approved,False,0,0,0,0,0,2.23,2.17,1,-1,1,1,1.0,97.04,99.56,0
APP11032,CIT10192,SCH007,2026-05-05,70379,2.67,5,Submitted,True,0,0,0,1,0,2.72,1.52,5,18,4,4,1.0,99.24,100.0,18
APP11033,CIT10357,SCH001,2026-05-05,62856,3.51,5,Under Review,True,0,0,0,1,0,3.37,5.09,5,11,4,3,1.0,98.18,100.0,19
APP11034,CIT10361,SCH007,2026-05-05,48753,5.01,4,Submitted,True,0,0,0,1,0,2.43,1.76,4,8,3,3,1.0,99.74,100.0,13
APP11035,CIT10233,SCH002,2026-05-06,30949,10.45,5,Submitted,True,0,0,0,1,0,0.62,0.95,2,68,2,2,1.0,100.0,99.08,0
APP11036,CIT10098,SCH008,2026-05-06,57899,0.0,4,Submitted,True,0,0,0,1,0,0.26,0.0,2,400,2,2,1.0,100.0,97.17,0
APP11037,CIT10034,SCH002,2026-05-07,73930,0.05,4,Submitted,True,0,0,0,1,0,3.21,0.0,3,166,3,2,1.0,98.23,100.0,17
APP11038,CIT10243,SCH003,2026-05-07,41580,0.75,5,Approved,True,0,0,0,1,0,2.17,2.74,4,20,4,2,1.0,99.74,100.0,18
APP11039,CIT10439,SCH012,2026-05-08,12035,2.51,4,Under Review,True,0,0,0,1,0,0.29,13.45,4,60,4,4,1.0,93.56,99.71,20
APP11040,CIT10059,SCH003,2026-05-08,26614,3.29,4,Submitted,True,0,0,0,1,0,2.85,0.0,2,461,2,2,1.0,99.76,100.0,0
APP11041,CIT10259,SCH001,2026-05-09,11926,8.78,4,Approved,True,0,0,1,1,1,2.38,135.39,4,101,4,4,1.0,54.67,100.0,45
APP11042,CIT10017,SCH005,2026-05-09,46626,0.72,4,Approved,True,0,0,0,1,0,1.4,2.86,3,428,3,3,1.0,96.12,100.0,17
APP11043,CIT10078,SCH005,2026-05-10,112611,2.36,5,Submitted,True,0,0,0,1,0,0.02,1.26,5,58,3,3,1.0,99.22,97.98,21
APP11044,CIT10206,SCH010,2026-05-10,63957,0.56,4,Approved,True,0,0,0,0,0,1.23,1.75,2,213,2,1,1.0,100.0,97.96,4
